Title,Author,Publisher,Publish Date,Price,Rating,Review Count,Detail URL
AI와 제조 기업의 지속 성장,박한구,커뮤니케이션북스,2024년 09월,12000,0.0,0,https://www.yes24.com/product/goods/133282269
AI·머신 비전 시스템 구축 기술,선권석,동일출판사,2024년 07월,34000,0.0,0,https://www.yes24.com/product/goods/128093808
그래프 머신러닝,"클라우디오 스타밀레, 알도 마르줄로, 엔리코 듀세비오/김기성, 장기식 역",에이콘출판사,2023년 01월,31500,0.0,0,https://www.yes24.com/product/goods/116992194
도널드 노먼의 인터랙션 디자인 특강,도널드 노먼/김주희 역,유엑스리뷰,2022년 09월,26100,9.7,6,https://www.yes24.com/product/goods/112937870
엔지니어를 위한 텐서와 연속체 역학 적용,미하일 이츠코프/마이클 역,루비페이퍼,2022년 02월,28800,10.0,1,https://www.yes24.com/product/goods/107978675
코딩스쿨 마이크로비트와 코드이노를 이용한 피지컬 컴퓨팅,"조민수, 이시훈, 홍지연/정인기 감수",교학사,2022년 02월,8100,0.0,0,https://www.yes24.com/product/goods/107477020
머신러닝 시스템 디자인 패턴,시부이 유우스케/하승민 역,위키북스,2021년 11월,28800,8.0,1,https://www.yes24.com/product/goods/105119319
빅데이터 & 인공지능 with 생물정보학,양우진,아이콕스(iCox),2019년 06월,19800,0.0,0,https://www.yes24.com/product/goods/75217610
튜링의 생각하는 기계,"아베 아야메, 카사이 타쿠미/이아름 역",위즈플래닛,2019년 05월,15200,9.1,16,https://www.yes24.com/product/goods/73022918
AI와 초등교육,신승기,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/154756635
"AI 디지털리터러시 전문가 남기종,장소영의 스마트폰 AI 챗GPT 사용 길라잡이","남기종, 장소영",디지털콘텐츠그룹,2025년 05월,16200,0.0,0,https://www.yes24.com/product/goods/146361202
실리콘밸리 길들이기,"개리 마커스, 김동환/최영호 역",에이콘온,2025년 04월,20900,9.6,21,https://www.yes24.com/product/goods/144690703
AI와 반도체,최종수,커뮤니케이션북스,2025년 04월,12000,0.0,0,https://www.yes24.com/product/goods/144650380
스마트폰과 AI로 소통하는 새로운 세상,"이종구, 이태훈, 어현경, 지영희",디지털콘텐츠그룹,2025년 01월,16200,0.0,0,https://www.yes24.com/product/goods/141331756
AI와 엔터테인먼트,황서이,커뮤니케이션북스,2024년 12월,12000,0.0,0,https://www.yes24.com/product/goods/140538815
도시의 미래와 AI,이희정,커뮤니케이션북스,2024년 11월,12000,0.0,0,https://www.yes24.com/product/goods/139590721
AI와 수학,백란,커뮤니케이션북스,2024년 09월,12000,0.0,0,https://www.yes24.com/product/goods/133848264
ChatGPT와 함께하는 파이썬 입문,홍석우,21세기사,2024년 02월,25000,0.0,0,https://www.yes24.com/product/goods/125132128
실전! 컴퓨터비전을 위한 머신러닝,"발리아파 락슈마난, 마틴 괴르너, 라이언 길라드",위키북스,2023년 07월,31500,9.5,4,https://www.yes24.com/product/goods/119999094
챗GPT 질문법,이호철,한솜미디어,2023년 05월,19000,0.0,0,https://www.yes24.com/product/goods/118864314
쉽게 시작하는 캐글 데이터 분석,시노다 히로유키/조태호 역,길벗,2021년 09월,19800,10.0,7,https://www.yes24.com/product/goods/103526120
만들면서 배우는 파이토치 딥러닝,오가와 유타로/박광수 역,한빛미디어,2021년 08월,36000,9.5,19,https://www.yes24.com/product/goods/102931114
처음 시작하는 딥러닝,세스 와이드먼/심효섭 역,한빛미디어,2020년 08월,20700,8.8,16,https://www.yes24.com/product/goods/91738196
데이터 과학자와 데이터 엔지니어를 위한 인터뷰 문답집,Hulu 데이터 과학팀/주거웨 편/김태헌 역,제이펍,2020년 06월,30600,9.5,13,https://www.yes24.com/product/goods/90626736
인공지능 100점을 위한 파이썬 수학,임성국,비제이퍼블릭(BJ퍼블릭),2020년 04월,21600,9.2,6,https://www.yes24.com/product/goods/90073504
AI와 예술,강보현,커뮤니케이션북스,2024년 09월,12000,0.0,0,https://www.yes24.com/product/goods/133282242
피지컬 AI와 삶의 변화,유훈식,커뮤니케이션북스,2025년 09월,12000,0.0,0,https://www.yes24.com/product/goods/153596604
AI가 뭐예요?,장은진,일진사,2026년 01월,17820,0.0,0,https://www.yes24.com/product/goods/160530250
챗GPT로 레벨업,권정민,학지사,2025년 09월,20000,0.0,0,https://www.yes24.com/product/goods/158856682
인공지능과 국제정치 전환,"김상배, 이원태, 유인태, 이승주, 윤정현 외 5명
                                        
정보 더 보기/감추기



김상배
이원태
유인태
이승주
윤정현
이종진
정헌주
윤대엽
이수연
송태은",한울아카데미,2025년 10월,39000,0.0,0,https://www.yes24.com/product/goods/157808384
AI와 미래 자율 제조,"원홍인, 이상아, 윤종필, 이상목",커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/150321727
음성과 언어 처리 2/e,"댄 주라프스키, 제임스 H. 마틴/박은숙 역",에이콘출판사,2023년 03월,67500,0.0,0,https://www.yes24.com/product/goods/117721420
Do it! 첫 통계 with 베이즈,사시키 준/안동현 역,이지스퍼블리싱,2021년 11월,11700,8.7,3,https://www.yes24.com/product/goods/104668255
사이버 보안을 위한 머신러닝 쿡북,"엠메누엘 츠케르만/장기식, 김우석 역",에이콘출판사,2021년 10월,31500,0.0,0,https://www.yes24.com/product/goods/104425262
코딩스쿨 엔트리로 시작하는 인공지능 프로그래밍,"정인기, 홍지연",교학사,2021년 10월,8100,0.0,0,https://www.yes24.com/product/goods/104216089
한 권으로 다지는 머신러닝&딥러닝 with 파이썬,"알베르토 아르타산체스, 프라틱 조시/여인춘 역",한빛미디어,2021년 10월,36000,9.5,13,https://www.yes24.com/product/goods/104122934
"학생, 학부모, 선생님을 위한 쉽게 이해되는 인공지능 교과서","이정서, 배국환, 대구컴퓨팅교사연구회(CASD)",아티오,2021년 03월,16200,9.9,11,https://www.yes24.com/product/goods/98139322
무작정 따라하는 AI 활용 업무혁신 레시피,"정호용, 석재민, 김명석, 한주원",모노북스,2024년 10월,21600,0.0,0,https://www.yes24.com/product/goods/136302320
인간이 지워진다,"김덕진, 송태민, 우희종, 이상호, 류덕민",메디치미디어,2023년 09월,13500,10.0,1,https://www.yes24.com/product/goods/122337876
만들면서 배우는 나만의 인공지능 서비스,최은석,위키북스,2023년 09월,25200,10.0,6,https://www.yes24.com/product/goods/122124215
한 권으로 끝내는 메타버스 노트,오카지마 유시/이해란 역,국일미디어,2023년 08월,14400,10.0,33,https://www.yes24.com/product/goods/121790441
데이터 과학 레벨 업 with 로드맵,"콘라트 바나헤비치, 루카 마사론/김형민 역",한빛미디어,2023년 04월,34200,9.6,20,https://www.yes24.com/product/goods/118523285
AI 영상제작,"유채린, 홍건표, 이승주/이동현 공저/정동완 감수",진한엠앤비,2025년 11월,30400,10.0,1,https://www.yes24.com/product/goods/165260768
AI와 국악 창작 교육,"권혜근, 정영선",커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/152307412
LLM 상담과 심리 치료,강수정,커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/150866742
생성형 AI와 도시·부동산,서정렬,커뮤니케이션북스,2025년 03월,12000,0.0,0,https://www.yes24.com/product/goods/143752399
AI와 사법 변화,우재욱,커뮤니케이션북스,2025년 03월,12000,0.0,0,https://www.yes24.com/product/goods/143046542
인공지능의 몸들,심귀연,커뮤니케이션북스,2025년 02월,12000,0.0,0,https://www.yes24.com/product/goods/143046524
탄소중립도시와 인공지능,정승현,커뮤니케이션북스,2024년 08월,12000,0.0,0,https://www.yes24.com/product/goods/132762597
요즘 어른을 위한 최소한의 인공지능 이야기,한세희,날,2024년 07월,16200,9.3,6,https://www.yes24.com/product/goods/128265130
AI와 공공데이터,윤상오,커뮤니케이션북스,2024년 06월,12000,0.0,0,https://www.yes24.com/product/goods/128134788
인공지능 사회문화학,"박평종, 황서이, 문규민",태학사,2024년 05월,19950,10.0,2,https://www.yes24.com/product/goods/126704350
인공지능 관계소통학,"이찬규, 이유미, 문혜진, 박소영",태학사,2024년 05월,19950,10.0,2,https://www.yes24.com/product/goods/126704169
미디어 인공지능,박대민,율곡출판사,2024년 05월,22000,0.0,0,https://www.yes24.com/product/goods/126569918
AI는 중립적인가?,박재형,지성사,2022년 11월,21850,0.0,0,https://www.yes24.com/product/goods/115450236
인공지능 파이썬 기초다지기,"김찬교, 김예린, 김재환, 안건, 이현인, 정원석, 강가현, 김도현, 서주호, 손진아, 이동현, 강하은",홍릉과학출판사,2022년 06월,13000,0.0,0,https://www.yes24.com/product/goods/110244050
교육을 위한 메타버스 탐구생활,"조안나, 조재범, 배준호, 이석, 최동영 외 1명
                                        
정보 더 보기/감추기



조안나
조재범
배준호
이석
최동영
손용식",지노,2022년 03월,25200,10.0,10,https://www.yes24.com/product/goods/107847926
파이썬과 NumPy로 배우는 선형대수,이정주,비제이퍼블릭(BJ퍼블릭),2019년 09월,23400,7.5,6,https://www.yes24.com/product/goods/78896144
골빈해커의 3분 딥러닝,김진중,한빛미디어,2017년 09월,19800,9.3,19,https://www.yes24.com/product/goods/49853812
한국 게임의 역사,"윤형섭, 강지웅, 박수영, 오영욱, 전홍식, 조기현 공저",북코리아(Bookorea),2012년 12월,18050,9.0,2,https://www.yes24.com/product/goods/8525272
AI 실무 가이드 직장에서 바로 활용하는 프롬프트,"신현준, 이선영",BOOKK(부크크),2025년 10월,8800,0.0,0,https://www.yes24.com/product/goods/160463628
JMP를 활용한 머신 러닝,"주용한, 신익주",BOOKK(부크크),2025년 10월,25000,0.0,0,https://www.yes24.com/product/goods/160463309
AI 도서관 트렌드,김지영,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159256954
AI와 과학 수업,"문선희, 김지연",커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/157793867
"AI, 글쓰기, 저작권 (큰글자도서)",정지우,마름모,2025년 09월,26000,0.0,0,https://www.yes24.com/product/goods/155129431
AI와 우주 탐사,안형준,커뮤니케이션북스,2025년 09월,12000,0.0,0,https://www.yes24.com/product/goods/152579220
챗GPT 실전 활용법,정영주,그린플레이,2025년 07월,15800,0.0,0,https://www.yes24.com/product/goods/152561643
실전 공무원 AI 매뉴얼 핵심 기법 10가지,"신현준, 이선영",BOOKK(부크크),2025년 08월,10900,0.0,0,https://www.yes24.com/product/goods/152552709
취업 FIT 성공취업 9가지 법칙,"김기진, 송재하, 홍석환, 지은구, 최창용 외 5명
                                        
정보 더 보기/감추기



김기진
송재하
홍석환
지은구
최창용
김정기
도하준
심영보
김종찬
김상욱",에릭스토리,2025년 06월,16200,10.0,2,https://www.yes24.com/product/goods/147346314
AI와 UX 디자인,김향아,커뮤니케이션북스,2025년 06월,12000,10.0,2,https://www.yes24.com/product/goods/147056010
AI 리터러시 역량과 미래 대학 교육,김홍규,커뮤니케이션북스,2025년 05월,12000,0.0,0,https://www.yes24.com/product/goods/146963273
AI와 철도,한석민,커뮤니케이션북스,2025년 05월,12000,0.0,0,https://www.yes24.com/product/goods/146657870
온-디바이스 인공지능,이슬기,커뮤니케이션북스,2025년 04월,12000,0.0,0,https://www.yes24.com/product/goods/145760134
AI와 미래 사회,손현주,커뮤니케이션북스,2025년 04월,12000,0.0,0,https://www.yes24.com/product/goods/145022203
카이스트 공학박사가 알려주는 챗GPT 기초,에디슨 삼촌,BOOKK(부크크),2024년 11월,23000,0.0,0,https://www.yes24.com/product/goods/139788986
인공지능 콘텐츠트렌드,"윤서아, 윤성임, 김수진, 유양석, 문오영 외 7명
                                        
정보 더 보기/감추기



윤서아
윤성임
김수진
유양석
문오영
백선희
유정화
윤선경
이성미
전명희
조영란
채승희",재노북스,2024년 10월,19500,10.0,11,https://www.yes24.com/product/goods/135854341
딥러닝 with 텐서플로와 케라스,임동훈,자유아카데미,2023년 12월,36000,0.0,0,https://www.yes24.com/product/goods/124158062
챗GPT로 책쓰기,이종범,e비즈북스,2023년 11월,16200,0.0,0,https://www.yes24.com/product/goods/123900858
교육을 위한 젭 탐구생활,"조안나, 조재범, 배준호",지노,2023년 04월,18000,10.0,1,https://www.yes24.com/product/goods/118578870
파이썬 데이터 과학 통계 학습,"황보현우, 정지현",정보문화사,2021년 05월,26100,9.5,22,https://www.yes24.com/product/goods/101891366
딥러닝 개념과 활용,김의중,미리어드스페이스,2021년 04월,33250,0.0,0,https://www.yes24.com/product/goods/100527200
쉬운 딥러닝,반병현,생능북스,2021년 04월,18000,9.7,15,https://www.yes24.com/product/goods/99552196
딥러닝의 최신 트렌드,추형석,위즈플래닛,2020년 08월,12600,9.7,18,https://www.yes24.com/product/goods/91471013
적대적 머신러닝,"앤서니 조셉, 블레인 넬슨, 벤자민 루빈슈타인, J. D. 타이가/김우석 역 외 4명
                                        
정보 더 보기/감추기



앤서니 조셉
블레인 넬슨
벤자민 루빈슈타인
J. D. 타이가
김우석
장기식
김대엽
이용석
이경호",에이콘출판사,2020년 06월,36000,10.0,1,https://www.yes24.com/product/goods/90617942
딥러닝 머신러닝을 위한 파이썬 넘파이,"문용준, 문성혁",잇플ITPLE,2020년 06월,31500,7.3,19,https://www.yes24.com/product/goods/90496469
특이점과 슈퍼 인공지능,허훈,커뮤니케이션북스,2025년 02월,12000,0.0,0,https://www.yes24.com/product/goods/142566110
AI와 보도자료 2.0,김승기,커뮤니케이션북스,2026년 01월,12000,0.0,0,https://www.yes24.com/product/goods/170998028
"터치 한 번이 전부! 스마트폰으로 AI 비서 고용, 하루 2시간을 '벌어주는' 시간 관리",정진오,콩콩 컴퍼니,2025년 11월,15000,0.0,0,https://www.yes24.com/product/goods/171568593
AI와의 대화에서 마음이 편해지는 이유,이동욱,BOOKK(부크크),2025년 11월,14300,0.0,0,https://www.yes24.com/product/goods/167495620
인공지능총서 50종 세트 12,커뮤니케이션북스 인공지능총서 기획팀,커뮤니케이션북스,2025년 12월,600000,0.0,0,https://www.yes24.com/product/goods/169863236
AI와 종말론적 상상들,조이환,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/164931541
공공기관 업무혁신을 위한 AI플레이북,"신철, 김용환, 권영우, 최은호, 전영달, 윤기영, 김근오",6G웰니스,2025년 11월,20700,0.0,0,https://www.yes24.com/product/goods/164912355
AI와 무용 교육,김경미,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/164773671
인공지능과 자연어 변주,황순희,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/161896723
AI 실무 마스터,"신현준, 이선영",BOOKK(부크크),2025년 11월,9500,0.0,0,https://www.yes24.com/product/goods/161876660
AI와 디지털 시민성,"김정아, 김희진",커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/161497434
AI 에이전트와 패션,강규연,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/160889705
AI와 몰입형 디지털 학습 환경,문제웅,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159113305
AI와 창업,"정태현, 이승아",커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159113298
"AI 모델 성능 평가, LLM·VLM과 미래 AI 모델(큰글자책)",이정헌,커뮤니케이션북스,2025년 09월,25000,0.0,0,https://www.yes24.com/product/goods/154117688
AI융합교육의 이해와 실제,,홍릉,2025년 08월,29000,0.0,0,https://www.yes24.com/product/goods/153291063
업무시간을 반으로 줄이는 챗GPT 글쓰기 (큰글자책),정태일,천그루숲,2025년 05월,36000,0.0,0,https://www.yes24.com/product/goods/145995000
가장 쉬운 독학 알고리즘 첫걸음 C&자바편,야자와 히사오/박광수 역,동양북스(동양books),2021년 10월,20700,9.7,7,https://www.yes24.com/product/goods/104228258
인공지능 70,"미야케 요이치로, 모리카와 유키히토 공저 / 김완섭 역",제이펍,2017년 07월,11700,10.0,7,https://www.yes24.com/product/goods/43864969
AI와 직업 빅뱅,한기석,커뮤니케이션북스,2024년 07월,12000,0.0,0,https://www.yes24.com/product/goods/128726402
AI와 스포츠 애널리틱스 (큰글자책),"전성삼, 이상현, 김필수",커뮤니케이션북스,2025년 12월,25000,0.0,0,https://www.yes24.com/product/goods/168759481
AI와 스포츠 심판,윤지운,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/168635562
AI와 음악 교육 (큰글자책),윤관기,커뮤니케이션북스,2025년 12월,25000,0.0,0,https://www.yes24.com/product/goods/168635561
AI와 음악 교육,윤관기,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/168635560
AI와 초·중등 교육의 변화 (큰글자책),홍옥수,커뮤니케이션북스,2025년 12월,25000,0.0,0,https://www.yes24.com/product/goods/167600352
AI와 부모 돌봄,권효순,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167600347
AI와 한복,임현주,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167600345
AI와 행복,최현철,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167537894
AI와 로봇세,나형종,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167537888
AI 프라이버시 리스크와 개인정보 보호 (큰글자책),백남정,커뮤니케이션북스,2025년 12월,25000,0.0,0,https://www.yes24.com/product/goods/167507486
AI와 PSAT,전용일,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167507484
기독교와 AI,이경건,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167507480
인공지능을 위한 PostgreSQL,"김기태, 장원, 박령점",BOOKK(부크크),2025년 11월,27100,0.0,0,https://www.yes24.com/product/goods/167495398
AI와 다도 교육,"경혜영, 윤병화",커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167482461
무의식 이론과 인공지능,정구창,도서출판북트리,2025년 11월,10800,0.0,0,https://www.yes24.com/product/goods/167482285
AI 챗봇과 한국어 말하기 교육,서지혜,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167464939
AI 디스토피아와 인간 심리,송현희,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167463217
AI와 코인 투자,심양섭,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/167430033
AI 이후의 예술철학,맹혜영,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/166629519
AI와 이미지 조작 (큰글자책),강승구,커뮤니케이션북스,2025년 11월,25000,0.0,0,https://www.yes24.com/product/goods/166376556
감성 AI 산업,박수빈,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/166376544
EU AI 법과 사업자 의무,김윤명,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/165600168
AI 융합 기반 디지털 제조 · 로봇 · 모빌리티 통합 전략,박광희,BOOKK(부크크),2025년 10월,29900,0.0,0,https://www.yes24.com/product/goods/165140502
AI 캐릭터와 대화하기,박한하,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/164652735
AI와 뇌의 인식론,박제윤,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/164512801
AI와 오디오 포렌식 (큰글자책),박재완,커뮤니케이션북스,2025년 11월,25000,0.0,0,https://www.yes24.com/product/goods/164512798
AI와 가상현실의 철학,"이강원, 윤성련, 김현주",커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/164512735
AI와 창의 교육,윤혜진,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/163500948
블랙박스 안의 권력,김윤명,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/163032364
인공지능과 언어 윤리,"남길임, 송현주",커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/162290623
AI와 방위 산업의 변화,조현석,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/161896799
AI 교통 시스템,"박제진, 오주석",커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/152307423
부동산과 인공지능 (큰글자책),박순만,커뮤니케이션북스,2025년 08월,25000,0.0,0,https://www.yes24.com/product/goods/150866713
부동산과 인공지능,박순만,커뮤니케이션북스,2025년 08월,12000,10.0,1,https://www.yes24.com/product/goods/150866711
Smart DMAIC,유선우,BOOKK(부크크),2025년 02월,16000,0.0,0,https://www.yes24.com/product/goods/143618600
AI 마인드셋과 AI력으로 리더하라!,김용한,지식공감,2025년 03월,19800,0.0,0,https://www.yes24.com/product/goods/143261859
AI와 미래의 노동,안도헌,커뮤니케이션북스,2025년 02월,12000,0.0,0,https://www.yes24.com/product/goods/142955789
AI와 아트세러피,"엄정호, 최윤정, 김기성",커뮤니케이션북스,2025년 02월,12000,0.0,0,https://www.yes24.com/product/goods/142951442
AI와 인권 (큰글자책),송시섭,커뮤니케이션북스,2025년 07월,25000,0.0,0,https://www.yes24.com/product/goods/148696681
AI시대: 우리의 미래를 준비하다,이상훈,BOOKK(부크크),2024년 07월,7700,0.0,0,https://www.yes24.com/product/goods/129104293
ChatGPT API를 사용하여 AI 애플리케이션 구축,단무지 역,홍릉,2024년 03월,25000,0.0,0,https://www.yes24.com/product/goods/125664116
메타버스로 로그인하라,"김정준, 윤명희, 이기정, 이서영, 박영숙",시대인,2022년 09월,21600,9.3,3,https://www.yes24.com/product/goods/112909445
인공지능이 비즈니스 모델이 되기까지,"이지은, 정석찬",생능북스,2022년 01월,18900,9.7,35,https://www.yes24.com/product/goods/105806311
"챗GPT, 오늘부터 내 친구",산월 홍은남,BOOKK(부크크),2025년 10월,18900,0.0,0,https://www.yes24.com/product/goods/160463398
"AI 음악 생성기, 수노(큰글자책)","양종모, 박은비",커뮤니케이션북스,2025년 10월,25000,0.0,0,https://www.yes24.com/product/goods/159636882
AI와 캐릭터 디자인,박희현,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159499772
AI 광고 영상,박상권,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159499498
AI와 무역 (큰글자책),"김우규, 김인근",커뮤니케이션북스,2025년 10월,25000,0.0,0,https://www.yes24.com/product/goods/159257165
AI 법과 아이피 이슈,정윤경,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/154935866
데이터 윤리,김윤명,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/154829039
슈퍼 인공지능과 철학,허훈,커뮤니케이션북스,2025년 09월,12000,0.0,0,https://www.yes24.com/product/goods/154296068
센서의 역사,김희연,BOOKK(부크크),2025년 08월,16000,0.0,0,https://www.yes24.com/product/goods/154230875
AI와 OTT 드라마 작법,정시영,커뮤니케이션북스,2025년 09월,12000,0.0,0,https://www.yes24.com/product/goods/153715244
AI와 노벨상,오상훈,커뮤니케이션북스,2025년 09월,12000,0.0,0,https://www.yes24.com/product/goods/152579272
인공지능과 인터랙티브 콘텐츠,백승국,커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/152375605
딥페이크 생성과 탐지,유하진,커뮤니케이션북스,2025년 04월,12000,0.0,0,https://www.yes24.com/product/goods/144688663
AI와 공감 (큰글자책),이현정,커뮤니케이션북스,2025년 01월,25000,0.0,0,https://www.yes24.com/product/goods/141267186
"AI와 PR, 도전과 기회",박노일,커뮤니케이션북스,2024년 11월,12000,0.0,0,https://www.yes24.com/product/goods/139726063
"인공지능 데이터 리터러시, 데이터 과학 속으로",빌 슈마르조/김익현 역,한국언론진흥재단(한국언론재단),2024년 08월,25000,0.0,0,https://www.yes24.com/product/goods/133757220
소설로 읽는 ChatGPT,"박성원, 정관호, 김문엽, 박지훈, 신의철 외 2명
                                        
정보 더 보기/감추기



박성원
정관호
김문엽
박지훈
신의철
오현우
황승현",BOOKK(부크크),2023년 10월,23500,10.0,4,https://www.yes24.com/product/goods/123253521
Python과 R을 몰라도 쉽게 공부하는 인공지능 머신러닝 이론,진하수,BOOKK(부크크),2023년 05월,19600,0.0,0,https://www.yes24.com/product/goods/119627647
데이터베이스 설계와 관계형 이론 2/e,"C. J. 데이트/이기홍, 곽승주 역",에이콘출판사,2021년 08월,36000,0.0,0,https://www.yes24.com/product/goods/103206582
"공간 웹 : 웹 3.0으로 연결된 인간, 기계 그리고 AI로 세상은 어떻게 바뀌는가","가브리엘 르네, 댄 메이프스/심주연 역",에이콘출판사,2021년 02월,19000,0.0,0,https://www.yes24.com/product/goods/97572388
AI 플레이그라운드,"한선관, 류미영, 정유진",성안당,2020년 12월,17100,9.8,23,https://www.yes24.com/product/goods/95870591
이것이 생성형 AI다,김명락,슬로디미디어,2025년 02월,15120,9.7,15,https://www.yes24.com/product/goods/141732801
"AI생활, 매순간이 달라진다",김경진,인문공간,2025년 01월,20700,10.0,3,https://www.yes24.com/product/goods/140245234
제가 쓰는 챗GPT는 당신이 쓰는 챗GPT와 전혀 다릅니다,허민,리코멘드,2024년 03월,16920,9.6,17,https://www.yes24.com/product/goods/125131585
4차 산업혁명 기반 기술의 이해,"김미혜, 길준민, 김대학, 김병창, 변태영 외 1명
                                        
정보 더 보기/감추기



김미혜
길준민
김대학
김병창
변태영
설진현",연두에디션,2019년 12월,22000,10.0,2,https://www.yes24.com/product/goods/88319082
메타버스 시대의 사물 인터넷(IoT),"양순옥, 김성석",생능출판사,2023년 02월,28000,0.0,0,https://www.yes24.com/product/goods/117095957
난생처음 인공지능 with 스크래치,고광일,한빛아카데미,2023년 10월,25000,10.0,2,https://www.yes24.com/product/goods/123146699
두근두근 C언어 with 챗GPT,천인국,생능출판사,2024년 07월,32000,0.0,0,https://www.yes24.com/product/goods/129047020
월 20달러로 비즈니스 글쓰기 with 챗GPT,홍순성,한빛미디어,2024년 08월,19800,9.5,20,https://www.yes24.com/product/goods/130153658
챗GPT 프롬프트 엔지니어링 : 비즈니스 마케팅 편,"민진홍, 정수필",성안당,2024년 09월,22500,9.6,56,https://www.yes24.com/product/goods/133279006
생성형 AI 영상 제작 : 영화·애니메이션·광고·PPT·유튜브까지,김세원,책바세,2024년 07월,21600,7.7,7,https://www.yes24.com/product/goods/129043874
기계는 어떻게 생각하는가? (리커버판),숀 게리시/이수겸 역,이지스퍼블리싱,2024년 05월,16200,9.4,28,https://www.yes24.com/product/goods/126330334
25가지 문제로 배우는 LLM 입문 with 파이썬,요시키 간다/임선집 역,루비페이퍼,2024년 07월,25200,9.1,9,https://www.yes24.com/product/goods/129111891
공자가 AI 시대를 산다면,김준태,한겨레출판,2025년 04월,16200,10.0,14,https://www.yes24.com/product/goods/145383089
코딩 교육을 위한 마이크로비트,아이씨뱅큐,제이펍,2023년 09월,16920,9.0,7,https://www.yes24.com/product/goods/122093181
업무에서 바로 써먹는 ChatGPT 생성형 AI 활용,김명석,광문각출판미디어,2024년 06월,17000,9.8,20,https://www.yes24.com/product/goods/128108773
프롬프트 엔지니어링,반병현,생능북스,2023년 10월,22500,8.7,22,https://www.yes24.com/product/goods/122661870
LUVIT♥ 커서로 시작하는 바이브 코딩,김진호,제이펍,2025년 08월,22500,2.0,1,https://www.yes24.com/product/goods/149749694
AI와 함께 일하는 법,김철수,위키북스,2025년 03월,16200,8.0,4,https://www.yes24.com/product/goods/142955710
모두의 딥러닝,조태호,길벗,2022년 03월,21600,9.7,24,https://www.yes24.com/product/goods/108553440
된다! 생성형 AI 사진 & 이미지 만들기,"김원석, 장한결",이지스퍼블리싱,2023년 10월,16200,9.8,24,https://www.yes24.com/product/goods/122896147
